?MMA8452Q Test Code!
0.486,-0.292,0.686,
0.496,-0.358,0.887,
0.569,-0.344,1.073,
0.668,-0.349,1.172,
0.747,-0.379,1.552,
0.688,-0.357,1.785,
0.626,-0.351,1.820,
0.748,-0.283,1.642,
0.784,-0.242,1.659,
0.690,-0.106,1.909,
0.532,0.217,1.978,
0.369,0.324,1.886,
0.366,0.358,1.280,
0.306,0.254,0.768,
0.185,0.073,0.484,
0.141,0.080,0.546,
0.114,0.139,0.577,
0.082,0.160,0.506,
0.067,0.157,0.396,
0.104,0.165,0.212,
0.120,0.141,0.045,
0.104,0.075,-0.083,
0.079,0.046,-0.081,
0.063,0.029,-0.041,
0.058,0.035,-0.037,
0.078,0.042,-0.021,
0.049,0.015,0.032,
0.010,0.022,0.122,
0.038,0.072,0.204,
-0.025,0.062,0.445,
-0.185,-0.006,0.685,
-0.170,0.123,0.878,
0.105,0.418,0.923,
0.417,0.801,1.128,
0.697,0.956,1.407,
0.706,0.865,1.999,
0.632,0.504,1.999,
0.782,0.198,1.999,
0.977,0.054,1.837,
0.982,-0.024,1.546,
0.844,-0.286,1.475,
0.744,-0.161,1.214,
0.716,-0.180,1.336,
0.771,0.007,1.255,
0.854,-0.020,1.185,
0.753,-0.220,0.783,
0.580,-0.334,0.709,
0.479,-0.442,0.584,
0.495,-0.390,0.524,
0.598,-0.265,0.620,
0.713,-0.194,0.585,
0.730,-0.220,0.578,
0.693,-0.382,0.884,
0.712,-0.375,1.299,
0.839,-0.205,1.417,
0.935,-0.144,1.450,
0.942,-0.137,1.589,
0.947,-0.130,1.648,
0.953,-0.121,1.575,
0.883,-0.003,1.818,
0.796,0.307,1.999,
0.611,0.521,1.891,
0.342,0.412,1.362,
0.235,0.276,0.849,
0.199,0.260,0.647,
0.137,0.132,0.376,
0.153,0.031,0.283,
0.238,0.142,0.315,
0.275,0.231,0.295,
0.283,0.287,0.287,
0.304,0.305,0.166,
0.255,0.213,-0.008,
0.166,0.068,-0.098,
0.116,-0.014,-0.094,
0.090,-0.068,-0.076,
0.083,-0.039,-0.045,
0.227,0.052,-0.099,
0.261,0.090,-0.031,
0.178,0.018,0.163,
-0.006,-0.109,0.459,
-0.043,-0.067,0.628,
0.136,0.121,0.614,
0.206,0.195,0.740,
0.261,0.247,1.073,
0.521,0.492,1.281,
0.869,0.753,1.564,
0.945,0.644,1.893,
0.828,0.358,1.999,
0.887,0.121,1.915,
0.895,-0.153,1.640,
0.758,-0.379,1.676,
0.939,-0.111,1.599,
1.012,-0.377,1.154,
0.974,-0.149,1.020,
0.941,-0.175,1.194,
0.922,-0.170,0.665,
0.829,-0.030,0.975,
0.678,-0.193,0.826,
0.597,-0.305,0.436,
0.573,-0.331,0.328,
0.524,-0.334,0.598,
0.550,-0.284,0.786,
0.647,-0.263,0.801,
0.710,-0.258,0.886,
0.764,-0.202,1.252,
0.851,-0.108,1.504,
0.949,-0.034,1.664,
1.147,0.247,1.543,
1.080,0.081,1.494,
1.050,-0.105,1.528,
0.920,-0.009,1.884,
0.672,0.246,1.990,
0.583,0.473,1.608,
0.501,0.468,1.087,
0.254,0.122,0.728,
0.139,0.000,0.499,
0.147,0.018,0.501,
0.168,0.102,0.354,
0.213,0.157,0.179,
0.250,0.188,0.104,
0.287,0.164,0.043,
0.297,0.113,-0.039,
0.221,0.001,-0.016,
0.117,-0.096,0.030,
0.059,-0.133,-0.014,
0.079,-0.093,-0.041,
0.146,-0.046,-0.113,
0.197,0.006,-0.152,
0.166,0.025,0.087,
0.030,0.002,0.271,
-0.080,-0.016,0.391,
-0.112,0.099,0.574,
0.032,0.231,0.659,
0.285,0.531,0.849,
0.577,0.839,1.262,
0.709,0.917,1.882,
0.758,0.732,1.999,
0.826,0.509,1.999,
0.982,0.193,1.999,
1.045,-0.021,1.959,
1.318,0.102,1.432,
1.129,-0.140,0.860,
1.104,-0.097,0.937,
1.048,-0.109,1.251,
1.094,-0.035,1.055,
0.938,-0.226,0.700,
0.762,-0.284,0.565,
0.654,-0.302,0.597,
0.629,-0.263,0.422,
0.657,-0.214,0.314,
0.571,-0.238,0.455,
0.531,-0.299,0.551,
0.575,-0.335,0.742,
0.708,-0.362,1.041,
0.879,-0.296,1.361,
1.030,-0.147,1.804,
1.240,-0.024,1.972,
1.181,-0.069,1.884,
1.144,-0.086,1.855,
1.040,0.202,1.999,
0.785,0.464,1.999,
0.475,0.572,1.886,
0.198,0.443,1.157,
0.066,0.091,0.407,
0.070,0.036,0.203,
0.145,0.216,0.214,
0.179,0.296,0.211,
0.186,0.267,0.151,
0.176,0.248,0.152,
0.156,0.149,0.086,
0.095,0.018,-0.020,
0.031,-0.054,-0.079,
0.027,-0.086,-0.174,
0.082,-0.050,-0.261,
0.136,0.009,-0.236,
0.145,0.036,-0.120,
0.077,0.035,0.009,
-0.011,-0.004,0.204,
-0.083,-0.064,0.381,
-0.086,0.042,0.445,
0.042,0.171,0.630,
0.002,0.230,1.033,
0.220,0.419,1.300,
0.715,0.857,1.369,
0.916,1.107,1.866,
1.074,1.179,1.999,
1.056,0.830,1.999,
0.990,0.320,1.999,
0.943,-0.057,1.940,
0.887,-0.275,1.605,
0.621,-0.657,1.303,
0.864,-0.200,1.115,
0.836,0.050,1.074,
0.779,-0.180,1.001,
0.710,-0.164,0.710,
0.598,-0.278,0.691,
0.459,-0.385,0.299,
0.417,-0.271,0.420,
0.452,-0.199,0.496,
0.502,-0.146,0.252,
0.516,-0.188,0.216,
0.535,-0.199,0.399,
0.619,-0.211,0.530,
0.696,-0.310,0.778,
0.813,-0.317,1.141,
1.059,-0.181,1.433,
1.195,-0.037,1.793,
1.223,-0.104,1.966,
1.199,-0.167,1.771,
1.181,-0.204,1.942,
1.107,0.136,1.999,
0.864,0.560,1.999,
0.616,0.737,1.904,
0.245,0.585,1.254,
0.050,0.304,0.600,
-0.040,0.103,0.221,
0.000,0.146,0.146,
0.069,0.216,0.126,
0.105,0.261,0.180,
0.161,0.353,0.201,
0.184,0.284,0.090,
0.137,0.145,-0.058,
0.066,0.044,-0.128,
0.017,-0.057,-0.173,
0.025,-0.033,-0.179,
0.093,0.043,-0.151,
0.137,0.057,-0.168,
0.087,0.023,-0.050,
-0.004,-0.054,0.105,
-0.001,-0.011,0.327,
-0.038,0.097,0.566,
-0.064,0.056,0.763,
-0.031,0.135,0.761,
0.260,0.455,1.048,
0.458,0.545,1.222,
0.714,0.977,1.999,
1.141,1.334,1.999,
1.155,1.093,1.999,
1.012,0.451,1.999,
1.089,-0.066,1.750,
1.085,-0.265,1.312,
1.125,0.005,1.488,
0.969,-0.108,1.206,
0.851,-0.040,1.151,
0.802,-0.408,0.835,
0.730,-0.283,0.385,
0.646,-0.229,0.834,
0.513,-0.309,0.629,
0.498,-0.374,0.365,
0.478,-0.397,0.297,
0.514,-0.344,0.329,
0.629,-0.240,0.486,
0.745,-0.260,0.613,
0.824,-0.302,0.951,
0.981,-0.279,1.310,
1.087,-0.266,1.746,
1.194,-0.173,1.858,
1.081,-0.114,1.793,
0.893,-0.305,1.332,